date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
1995-02-11,3.0,8.5095,0.1595,3.9865835,4.636791,-2.9042995,0.5039014,0,0,0.0,0.0,0.0,0.0,20.3774,38.519997,25.855507,9.18,1.2304379
1995-02-12,71.0,3.8095002,-1.8905,0.96366686,-2.321606,-9.662586,-6.32249,0,0,0.90000004,0.10000001,0.7,5.0,31.608328,62.279995,54.466007,4.52,2.1735296
1995-02-13,1.0,1.1095,-4.0405,-1.3092499,-3.945053,-10.747549,-7.2972126,0,0,0.0,0.0,0.0,0.0,26.230639,53.639996,46.149418,10.82,1.8162539
1995-02-14,75.0,0.8095,-3.4905,-0.90716654,-3.959876,-7.6054993,-5.6140456,0,0,4.6000004,0.100000024,3.15,10.0,23.277834,44.639996,126.49397,5.17,0.85557497
1995-02-15,75.0,3.0595,-1.2904999,0.8324167,-0.92236567,-7.562173,-3.7219574,0,0,13.799998,2.6000004,7.839999,15.0,26.729847,56.519997,171.2396,7.53,0.72968245
1995-02-16,61.0,4.1095,0.9595001,2.82825,-0.00431633,-2.197504,-1.3209196,0,0,16.9,16.9,0.0,23.0,25.630886,43.56,137.98323,1.77,0.26563707
1995-02-17,63.0,7.4095,3.6095,5.236583,2.7488365,-1.476579,0.5668186,0,0,22.3,22.3,0.0,23.0,32.909985,68.4,177.60452,3.08,0.44072154
1995-02-18,63.0,8.8095,4.4595,6.2303333,5.6453667,1.3479319,2.8674603,0,0,37.8,37.8,0.0,22.0,22.26477,42.839996,144.43338,0.93,0.23039785
1995-02-19,61.0,10.0595,6.9595,8.201166,8.805257,4.4838896,6.09523,0,0,15.8,15.8,0.0,16.0,17.518356,33.839996,146.6893,3.51,0.5428272
1995-02-20,63.0,9.459499,6.4595,8.401167,7.6243706,4.4041634,5.901461,0,0,24.6,24.6,0.0,21.0,20.674158,38.88,173.03716,1.11,0.23525168
1995-02-21,3.0,8.0095,2.6095,5.394917,5.746443,0.32856512,3.2551346,0,0,0.0,0.0,0.0,0.0,8.825508,19.8,184.16281,4.27,0.5442773
1995-02-22,2.0,8.5095,1.6095,4.3386664,6.3046474,-1.1043191,2.0401008,0,0,0.0,0.0,0.0,0.0,6.9247384,12.959999,351.4982,9.8,1.1117373
1995-02-23,2.0,13.2595,1.6595,6.6469994,11.608657,-1.2932863,4.228803,0,0,0.0,0.0,0.0,0.0,8.891343,15.119999,18.204016,11.06,1.4261901
1995-02-24,61.0,7.0595,3.9594998,5.7970004,5.078723,1.4826236,3.4120903,0,0,15.7,15.7,0.0,17.0,11.879999,20.519999,155.47653,1.21,0.25006744
1995-02-25,51.0,7.1595,1.1595,5.019917,3.919259,-1.6193826,2.3009443,0,0,0.5,0.5,0.0,3.0,10.587918,25.199999,273.24725,7.12,0.8711096
1995-02-26,1.0,8.459499,-0.0905,3.8511667,4.581546,-3.958934,0.38148665,0,0,0.0,0.0,0.0,0.0,17.566378,33.839996,13.240544,12.73,1.4556854
1995-02-27,0.0,7.2095,-2.1405,2.0928335,2.1792316,-7.698674,-3.1871767,0,0,0.0,0.0,0.0,0.0,18.864824,39.96,32.61047,13.81,1.9576478
1995-02-28,1.0,8.159499,-1.2405,2.8490837,3.993063,-6.4450464,-1.9933705,0,0,0.0,0.0,0.0,0.0,23.424908,43.92,34.77658,13.87,1.9493464
1995-03-01,0.0,7.6595,0.35950002,3.3053339,2.3084545,-5.579057,-2.3890054,0,0,0.0,0.0,0.0,0.0,24.29133,48.239998,41.802387,14.28,2.361218
1995-03-02,0.0,8.209499,-2.7405,2.3595002,4.827531,-7.28106,-1.45955,0,0,0.0,0.0,0.0,0.0,14.113652,25.199999,19.619831,14.61,1.682663
1995-03-03,51.0,7.5595,-1.2904999,3.049083,4.257532,-4.7366724,-0.15906952,0,0,0.2,0.2,0.0,1.0,8.311245,20.519999,118.70584,14.46,1.581586
1995-03-04,73.0,4.5095,0.9095,2.6199167,1.1114907,-4.839654,-1.3298054,0,0,14.9,13.6,0.91,23.0,19.469976,36.36,89.83881,6.54,0.9206108
1995-03-05,71.0,3.5595,-1.9405,1.0636666,0.66859674,-7.391794,-3.242296,0,0,0.7,0.2,0.63,5.0,18.584509,36.0,42.58223,14.0,1.6571513
1995-03-06,71.0,5.0595,-1.7405,1.7553334,1.7005858,-5.5584593,-1.9976188,0,0,0.2,0.0,0.21000001,2.0,10.514218,23.039999,44.501827,13.71,1.490043
1995-03-07,3.0,7.0595,-2.2405,2.5803335,3.4555964,-6.3518224,-1.29783,0,0,0.0,0.0,0.0,0.0,11.988594,23.039999,37.81462,13.25,1.653322
1995-03-08,61.0,5.6095,2.5095,3.994917,1.8636961,-1.4637249,0.21759719,0,0,21.900002,21.900002,0.0,18.0,15.617529,45.36,81.58302,2.74,0.52145857
1995-03-09,61.0,10.2595,4.8095,7.124083,4.878497,1.3903365,3.2514374,0,0,19.5,19.5,0.0,23.0,39.31259,72.72,122.36295,3.27,0.5828616
1995-03-10,61.0,9.0095,5.8595,7.176167,6.515643,2.0874872,4.174826,0,0,14.9,14.9,0.0,20.0,18.847641,40.68,100.54954,4.28,0.6487285
1995-03-11,61.0,8.409499,5.8595,7.205333,5.978902,2.239849,4.0290174,0,0,22.699999,22.699999,0.0,24.0,27.607563,52.199997,155.30109,3.39,0.44312856
1995-03-12,51.0,8.909499,3.0095,5.9115834,6.807189,0.20370483,3.1686656,0,0,2.3000002,2.3000002,0.0,10.0,14.33234,29.16,123.37787,12.68,1.4491086
1995-03-13,61.0,7.5595,5.1095,6.2344995,4.756315,0.7590208,2.6312954,0,0,16.1,16.1,0.0,21.0,17.518356,37.44,91.30759,3.43,0.70124835
1995-03-14,61.0,12.3095,5.3595,7.6595006,8.129955,2.2038436,4.373608,0,0,6.2000003,6.2000003,0.0,13.0,25.699057,58.679996,91.40116,6.98,1.0576514
1995-03-15,55.0,9.8595,3.7095,6.8490834,6.388447,1.0923252,3.6295643,0,0,6.399999,6.399999,0.0,14.0,15.716793,33.12,175.29225,10.26,1.3047588
1995-03-16,3.0,11.2595,2.4095001,6.4928336,9.217633,-0.48674226,4.0300493,0,0,0.0,0.0,0.0,0.0,7.491114,19.8,29.2953,17.04,2.0704615
1995-03-17,55.0,13.7595,5.2595,8.736583,12.102114,2.2863035,6.270433,0,0,1.6,1.6,0.0,3.0,9.0645685,19.08,43.979633,10.61,1.6717342
1995-03-18,55.0,11.5095,6.5595,8.3115835,10.220225,3.8555279,6.3792477,0,0,13.999999,13.999999,0.0,22.0,14.04,28.8,127.377205,9.55,1.2138655
1995-03-19,53.0,8.209499,5.5095,6.7782497,5.7235126,2.0509062,3.467885,0,0,1.6000001,1.6000001,0.0,4.0,17.87718,37.079998,166.81346,10.98,1.5015224
1995-03-20,61.0,10.409499,4.9095,7.3782496,5.150241,-0.05753374,2.620417,0,0,10.9,10.9,0.0,15.0,29.836594,67.67999,120.80428,11.69,1.7935369
1995-03-21,55.0,7.0595,4.1095,5.3469996,3.6831584,-0.65014315,0.8976066,0,0,8.900001,8.900001,0.0,19.0,30.145567,59.76,151.82747,8.61,1.0914563
1995-03-22,51.0,9.409499,2.0095,5.330333,5.656063,-2.248822,1.6140717,0,0,0.4,0.4,0.0,2.0,16.575644,36.719997,73.401825,10.0,1.506341
1995-03-23,53.0,8.709499,2.4595,5.3824162,4.6979275,-1.1020908,2.0748856,0,0,1.4000001,1.4000001,0.0,5.0,16.563911,33.48,200.57817,12.34,1.5524265
1995-03-24,51.0,6.1595,0.5595,3.6615832,2.401692,-2.6490724,0.28732064,0,0,1.7,1.7,0.0,8.0,9.726665,28.8,245.35323,15.66,1.7330306
1995-03-25,2.0,8.1095,1.5095,4.688667,5.583557,-1.6973228,1.8296494,0,0,0.0,0.0,0.0,0.0,7.208994,20.519999,342.39526,19.21,2.1925201
1995-03-26,1.0,10.0595,2.0595,5.71575,7.817419,-0.7609813,3.246745,0,0,0.0,0.0,0.0,0.0,8.473393,19.8,316.08908,19.34,2.2630615
1995-03-27,0.0,13.3095,1.2095001,7.3595004,11.694876,-1.4122283,5.227963,0,0,0.0,0.0,0.0,0.0,9.107359,19.8,315.855,19.69,2.5502796
1995-03-28,1.0,15.3095,1.7095001,8.888667,14.508631,-1.4770913,6.786575,0,0,0.0,0.0,0.0,0.0,9.693296,17.64,345.65057,19.84,2.8086512
1995-03-29,3.0,15.409499,2.8595,9.438666,14.650066,0.07055378,7.6705036,0,0,0.0,0.0,0.0,0.0,6.1305785,13.679999,4.794128,19.67,2.748132
1995-03-30,3.0,16.959501,5.4095,11.053249,16.088802,2.4994688,9.309442,0,0,0.0,0.0,0.0,0.0,8.557102,16.199999,66.592186,19.82,2.9148078
1995-03-31,53.0,13.2595,6.8095,9.76575,11.110535,4.1639433,7.3141856,0,0,2.8000002,2.8000002,0.0,5.0,12.245293,21.24,169.45197,8.63,1.5842308
1995-04-01,53.0,10.909499,4.2095,7.574082,8.899958,1.6765461,5.2996936,0,0,1.3000001,1.3000001,0.0,7.0,12.682018,29.16,205.69463,17.43,2.0682604
1995-04-02,51.0,10.8595,5.4595,8.161583,8.510297,2.9942403,5.786616,0,0,0.6,0.6,0.0,4.0,11.753877,27.0,199.6539,11.43,1.544634
1995-04-03,3.0,15.409499,3.9594998,9.76575,14.547655,1.3443751,7.926586,0,0,0.0,0.0,0.0,0.0,9.346143,21.24,273.9451,19.09,2.7293844
1995-04-04,61.0,10.959499,7.2095,8.7178335,8.09362,4.49008,6.029636,0,0,10.500001,10.500001,0.0,12.0,16.055355,38.16,217.9184,14.0,1.9154269
1995-04-05,51.0,10.2595,1.5595,6.65325,8.266568,-1.5089245,4.2109246,0,0,0.2,0.2,0.0,1.0,9.693296,20.519999,109.45384,13.82,1.8109047
1995-04-06,55.0,8.159499,5.1595,6.6199174,5.5449905,1.8673396,3.6448085,0,0,11.4,11.4,0.0,17.0,15.778518,29.16,89.0315,4.4,0.6905098
1995-04-07,61.0,10.8595,6.0095,7.9720006,7.0781345,2.6974583,4.8397746,0,0,16.2,16.2,0.0,20.0,23.587555,50.399998,134.36348,12.79,1.491083
1995-04-08,61.0,8.659499,5.3595,6.8470016,6.115755,1.8364811,3.961264,0,0,18.5,18.5,0.0,22.0,16.24394,27.72,178.92343,12.26,1.3694483
1995-04-09,53.0,10.1095,2.3095,6.2011666,8.241371,-0.6192913,3.8795521,0,0,1.2,1.2,0.0,3.0,10.931203,27.72,206.82779,19.01,2.1758542
1995-04-10,61.0,8.0595,4.1095,5.2303333,4.123884,0.5363035,1.888072,0,0,11.2,11.2,0.0,12.0,16.279802,29.519999,120.36346,5.49,0.8963312
1995-04-11,3.0,9.6095,2.3595,6.2178326,7.4223022,0.33840322,3.6673365,0,0,0.0,0.0,0.0,0.0,14.264361,28.8,266.8397,19.97,2.4669876
1995-04-12,61.0,9.709499,3.7595,6.663666,7.5047293,0.56818485,3.8157175,0,0,7.2000003,7.2000003,0.0,11.0,10.948973,29.16,31.229828,7.07,1.1972386
1995-04-13,61.0,9.8095,4.7095,6.8553333,5.0224905,1.1045284,2.9407938,0,0,11.199999,11.199999,0.0,18.0,21.734581,46.079998,208.62411,13.72,1.8260863
1995-04-14,51.0,8.209499,3.1595001,5.5553327,5.454648,0.05338812,2.4767241,0,0,0.5,0.5,0.0,4.0,11.503113,28.8,192.35318,19.94,2.2386289
1995-04-15,1.0,11.0595,1.5095,6.6345005,8.718913,-2.1617644,3.7041504,0,0,0.0,0.0,0.0,0.0,13.089354,30.239998,352.85498,23.82,2.9036598
1995-04-16,3.0,12.5595,1.5595,7.761583,11.18479,-1.0763543,5.7561946,0,0,0.0,0.0,0.0,0.0,5.95906,18.0,159.22763,24.19,3.2007496
1995-04-17,53.0,8.0095,4.8595,6.4657497,5.370119,2.5962982,3.8964102,0,0,5.4,5.4,0.0,12.0,15.328561,29.88,148.83372,7.25,0.99157375
1995-04-18,53.0,8.3095,3.6595001,5.91575,6.4238853,1.2518411,3.5422878,0,0,3.3999999,3.3999999,0.0,13.0,10.587917,28.08,164.38678,16.79,1.8269509
1995-04-19,51.0,9.459499,2.9095001,6.2657495,6.9516106,0.016727448,3.3542464,0,0,0.7,0.7,0.0,6.0,14.494192,29.519999,138.88506,19.98,2.3301432
1995-04-20,51.0,10.959499,4.9595,7.9469986,9.011785,2.518167,5.721413,0,0,0.3,0.3,0.0,2.0,7.928178,21.96,185.4169,21.32,2.6588275
1995-04-21,3.0,12.459499,2.8095,8.3740835,10.7997675,0.27930593,6.336176,0,0,0.0,0.0,0.0,0.0,8.707238,21.24,232.30566,22.04,2.8804836
1995-04-22,1.0,16.3095,2.5095,10.234501,15.3811035,-0.035164356,8.3892,0,0,0.0,0.0,0.0,0.0,13.202726,24.48,317.58307,25.03,3.5676315
1995-04-23,2.0,17.3095,4.9095,11.507416,15.652542,2.604652,9.778732,0,0,0.0,0.0,0.0,0.0,8.654986,17.28,296.46567,20.23,3.1007042
1995-04-24,1.0,16.5595,4.2595,11.263665,16.586613,2.28967,9.9453535,0,0,0.0,0.0,0.0,0.0,8.587338,21.24,327.29132,25.24,3.7289844
1995-04-25,0.0,18.459501,7.2095,12.947,18.761318,4.143656,11.216262,0,0,0.0,0.0,0.0,0.0,11.165805,21.24,331.4825,26.07,4.179278
1995-04-26,2.0,18.2595,5.3095,12.569916,18.308092,2.7950053,11.38166,0,0,0.0,0.0,0.0,0.0,6.924738,17.28,65.680725,23.43,3.6282728
1995-04-27,3.0,19.5095,9.959499,14.480331,18.048239,7.815755,12.541302,0,0,0.0,0.0,0.0,0.0,14.982228,36.719997,63.35576,22.27,3.854717
1995-04-28,51.0,14.909499,9.6095,12.169915,13.875061,7.630533,10.401795,0,0,0.1,0.1,0.0,1.0,14.145756,36.0,175.25871,22.17,3.0146935
1995-04-29,53.0,16.959501,7.7095,12.186582,16.655136,6.153329,11.155811,0,0,0.5,0.5,0.0,1.0,7.8954163,20.519999,183.17978,23.1,3.37189
1995-04-30,51.0,14.3595,9.0095,11.369916,14.313667,6.9187946,10.011623,0,0,0.6,0.6,0.0,5.0,11.525623,28.08,141.36824,19.32,2.666361
1995-05-01,3.0,16.3095,8.2595,12.438666,14.690786,5.483143,10.351494,0,0,0.0,0.0,0.0,0.0,12.144331,22.68,338.3925,15.51,2.6446679
1995-05-02,53.0,12.8095,7.9595,10.369917,10.075226,5.343091,8.267525,0,0,10.900001,10.900001,0.0,21.0,18.043148,34.2,192.29134,8.31,1.2366153
1995-05-03,51.0,12.7595,5.3095,9.57825,11.944328,2.5358648,7.9785976,0,0,0.8,0.8,0.0,5.0,10.587917,23.4,186.15907,21.15,2.7922177
1995-05-04,2.0,15.0095,4.7595,10.67825,14.244732,2.536765,8.943702,0,0,0.0,0.0,0.0,0.0,11.090103,24.48,309.7841,25.73,3.6040854
1995-05-05,3.0,16.709501,7.1595,12.478249,15.846228,5.9188805,11.183347,0,0,0.0,0.0,0.0,0.0,11.304229,29.88,238.2559,24.54,3.6757283
1995-05-06,2.0,17.1595,8.0595,12.632416,16.384392,6.1611347,11.179578,0,0,0.0,0.0,0.0,0.0,13.044722,27.0,177.25194,26.63,3.9311464
1995-05-07,2.0,16.459501,7.9595,12.4095,16.62272,6.336171,11.356341,0,0,0.0,0.0,0.0,0.0,11.119281,29.519999,175.26913,25.69,3.6755018
1995-05-08,2.0,18.3095,8.209499,13.769917,18.36321,6.7900496,13.019843,0,0,0.0,0.0,0.0,0.0,9.885262,28.44,183.80064,25.35,3.9183507
1995-05-09,61.0,18.0095,10.8095,14.324082,17.720463,9.744786,13.3658905,0,0,6.1000004,6.1000004,0.0,10.0,13.1041975,21.24,173.23048,18.78,3.1574912
1995-05-10,61.0,13.2595,9.6095,11.232415,12.068533,7.895439,9.691197,0,0,6.2000003,6.2000003,0.0,13.0,12.599999,29.519999,162.566,13.74,1.980307
1995-05-11,61.0,12.6095,8.159499,10.257417,10.218073,5.289377,7.7459965,0,0,7.7,7.7,0.0,11.0,14.759999,32.039997,167.0556,14.2,2.1811743
1995-05-12,51.0,13.409499,5.2595,10.049083,11.555934,2.746367,7.9343963,0,0,0.1,0.1,0.0,1.0,10.144082,18.72,231.18294,21.35,3.056029
1995-05-13,1.0,19.3595,7.1095,13.978249,19.078772,5.4694157,12.980273,0,0,0.0,0.0,0.0,0.0,14.986553,32.399998,305.2564,28.14,4.3023996
1995-05-14,3.0,19.8095,8.0095,15.434499,20.556677,6.327202,14.861871,0,0,0.0,0.0,0.0,0.0,8.28,20.880001,206.80824,23.19,3.8480356
1995-05-15,2.0,19.0595,9.7595,15.1865835,18.907291,8.790039,14.662398,0,0,0.0,0.0,0.0,0.0,13.276144,29.519999,285.59286,25.16,3.8768582
1995-05-16,51.0,15.5595,10.909499,13.251167,13.857883,9.714245,11.879474,0,0,0.70000005,0.70000005,0.0,4.0,14.264361,33.12,175.52518,16.06,2.3233802
1995-05-17,51.0,12.3095,8.709499,11.088666,10.598583,7.226838,9.157496,0,0,1.4,1.4,0.0,8.0,13.661038,30.239998,184.84975,13.92,1.9397103
1995-05-18,2.0,14.209499,7.3095,10.97825,12.391644,5.8168993,9.2626,0,0,0.0,0.0,0.0,0.0,8.654986,23.4,242.85768,24.28,3.3644676
1995-05-19,0.0,17.709501,4.6595,12.672,17.542568,2.1713123,11.148949,0,0,0.0,0.0,0.0,0.0,12.303366,27.72,312.94162,29.58,4.475564
1995-05-20,0.0,17.8595,9.0595,13.807418,17.618422,7.612011,12.66929,0,0,0.0,0.0,0.0,0.0,7.8625183,23.4,276.66653,28.9,4.4529314
1995-05-21,0.0,20.6095,8.5595,15.134499,19.854847,5.4819307,12.804855,0,0,0.0,0.0,0.0,0.0,16.1198,36.36,2.024268,30.06,5.3027954
1995-05-22,2.0,22.3095,10.2595,16.732416,23.024927,8.131845,15.371975,0,0,0.0,0.0,0.0,0.0,11.966953,23.039999,317.21967,27.75,4.972506
1995-05-23,2.0,21.4095,12.0095,17.324083,21.161781,10.296723,16.517859,0,0,0.0,0.0,0.0,0.0,10.8955765,23.759998,251.77873,28.99,4.922581
1995-05-24,1.0,23.3595,9.909499,17.924086,23.138412,8.728516,16.931046,0,0,0.0,0.0,0.0,0.0,13.089354,32.399998,301.52206,28.93,5.2818356
1995-05-25,1.0,23.6595,10.8595,18.797,23.852915,9.475776,17.95572,0,0,0.0,0.0,0.0,0.0,13.722565,23.039999,217.31607,28.76,5.311212
1995-05-26,0.0,22.4095,13.3095,17.980333,22.266878,11.990183,16.949045,0,0,0.0,0.0,0.0,0.0,11.503113,26.64,164.92207,28.23,5.131522
1995-05-27,0.0,21.3595,12.2595,16.792833,20.52089,10.778267,15.603944,0,0,0.0,0.0,0.0,0.0,10.08,29.519999,172.99265,29.73,5.0307856
1995-05-28,1.0,23.709501,10.0095,17.92825,23.502417,8.381939,17.01522,0,0,0.0,0.0,0.0,0.0,8.654986,20.519999,203.26538,30.35,5.3989677
1995-05-29,0.0,24.1095,11.1095,19.109497,24.12637,9.558908,18.17539,0,0,0.0,0.0,0.0,0.0,10.182337,23.039999,217.79008,30.37,5.612148
1995-05-30,1.0,21.7595,12.3595,17.511581,21.774525,11.1376705,16.502497,0,0,0.0,0.0,0.0,0.0,13.276144,31.319998,174.72308,28.94,5.110136
1995-05-31,1.0,20.2595,10.1095,16.063665,19.583645,9.000916,14.999817,0,0,0.0,0.0,0.0,0.0,9.360001,26.64,189.76172,28.57,4.692422
1995-06-01,1.0,22.2595,11.459499,17.578249,21.986567,10.358007,16.76686,0,0,0.0,0.0,0.0,0.0,10.239453,24.48,200.59941,29.15,5.1931033
1995-06-02,3.0,19.9095,12.909499,16.926167,20.015648,11.882988,15.898313,0,0,0.0,0.0,0.0,0.0,12.10157,27.0,179.22429,25.21,4.409612
1995-06-03,3.0,20.459501,11.5095,16.276163,19.503908,10.260669,14.993896,0,0,0.0,0.0,0.0,0.0,12.641076,30.239998,175.47229,29.29,4.9415936
1995-06-04,53.0,17.3095,11.2595,15.144916,15.545132,9.252758,13.533302,0,0,1.8,1.8,0.0,4.0,13.891522,28.8,191.30988,16.95,3.0963101
1995-06-05,53.0,14.909499,9.459499,12.37825,11.6954,7.323682,9.7823305,0,0,2.8000002,2.8000002,0.0,12.0,13.708391,30.599998,224.71089,19.78,3.3292236
1995-06-06,53.0,15.2595,10.3095,12.272,13.758368,8.16474,10.449054,0,0,4.3,4.3,0.0,8.0,11.212135,23.039999,230.67924,11.04,2.1209698
1995-06-07,3.0,18.8595,9.3595,14.717832,18.366156,8.309894,14.318302,0,0,0.0,0.0,0.0,0.0,6.28713,20.519999,234.3128,21.21,3.3332386
1995-06-08,1.0,23.3095,11.8595,18.3095,22.535908,11.164436,18.055508,0,0,0.0,0.0,0.0,0.0,12.979984,24.84,224.22592,25.77,4.682169
1995-06-09,1.0,23.0095,14.0595,18.936584,22.895893,13.502321,18.244764,0,0,0.0,0.0,0.0,0.0,10.446206,28.8,159.47154,27.19,5.0258546
1995-06-10,63.0,17.209501,11.2595,14.990749,17.726923,10.145166,14.590545,0,0,15.1,15.1,0.0,13.0,17.429354,24.48,210.85864,7.4,1.5313905
1995-06-11,51.0,16.209501,10.0595,13.11575,15.277916,8.737872,12.102341,0,0,1.6999999,1.6999999,0.0,5.0,9.422101,22.319998,173.02391,22.24,3.2891674
1995-06-12,61.0,16.3095,10.5595,13.190749,14.56535,9.05814,11.599618,0,0,7.4,7.4,0.0,10.0,16.862455,38.16,154.80574,16.81,2.724113
1995-06-13,55.0,15.209499,9.5595,12.54075,14.807264,8.135244,11.296218,0,0,6.599999,6.599999,0.0,13.0,12.783802,30.239998,158.63942,20.94,2.9690483
1995-06-14,51.0,17.209501,10.959499,14.313666,16.354778,10.614065,13.5665655,0,0,2.7,2.7,0.0,11.0,11.440978,26.64,247.22176,18.95,3.0877402
1995-06-15,2.0,19.0595,10.209499,15.278249,18.237022,9.567482,14.721339,0,0,0.0,0.0,0.0,0.0,10.009036,25.919998,207.63667,24.92,4.0086026
1995-06-16,51.0,17.8095,10.5595,14.624082,17.073093,9.391696,13.367089,0,0,0.5,0.5,0.0,2.0,18.391735,38.16,177.08473,25.76,3.922437
1995-06-17,55.0,14.2595,10.709499,12.440747,12.593336,9.520754,10.82592,0,0,10.2,10.2,0.0,24.0,18.228943,43.56,160.43465,12.38,1.8819342
1995-06-18,51.0,15.709499,10.5595,13.174084,16.177444,9.760795,12.452952,0,0,1.8000002,1.8000002,0.0,8.0,8.707237,24.84,196.06316,24.65,3.6439836
1995-06-19,3.0,16.209501,10.1095,13.430333,14.591839,8.854837,12.117668,0,0,0.0,0.0,0.0,0.0,10.1887,24.84,181.98695,18.28,2.8766205
1995-06-20,53.0,15.1095,12.3095,13.553248,13.399473,11.140742,12.179248,0,0,2.5,2.5,0.0,6.0,13.722565,29.88,182.00072,13.18,2.1244962
1995-06-21,3.0,17.2595,11.8095,14.355332,16.887758,11.131888,13.682576,0,0,0.0,0.0,0.0,0.0,8.759178,17.28,169.5147,18.09,2.926192
1995-06-22,3.0,18.8595,11.959499,15.565751,18.626207,11.264436,15.143733,0,0,0.0,0.0,0.0,0.0,8.473393,21.24,172.01076,21.47,3.4359517
1995-06-23,1.0,21.9095,12.409499,17.774084,22.453365,12.256634,18.12888,0,0,0.0,0.0,0.0,0.0,6.6087217,18.72,191.37318,26.56,4.512109
1995-06-24,1.0,21.459501,13.209499,17.599085,21.690918,12.438799,17.07833,0,0,0.0,0.0,0.0,0.0,8.699793,24.119999,176.31657,29.64,5.060597
1995-06-25,1.0,21.5595,11.8095,17.257418,22.054829,10.817695,16.976526,0,0,0.0,0.0,0.0,0.0,8.699793,22.68,194.89717,30.09,5.0341682
1995-06-26,0.0,21.9095,11.709499,17.64075,21.729404,11.378161,17.214693,0,0,0.0,0.0,0.0,0.0,17.555307,33.48,311.08163,29.4,5.0447054
1995-06-27,0.0,25.3595,11.8595,20.144918,26.015326,10.821,19.408344,0,0,0.0,0.0,0.0,0.0,14.904173,32.039997,340.5296,31.36,6.18223
1995-06-28,0.0,28.6095,15.459499,22.915749,30.016956,15.2021675,23.02864,0,0,0.0,0.0,0.0,0.0,10.823973,21.24,310.63464,30.82,6.165725
1995-06-29,1.0,29.8095,15.809499,24.08658,30.317177,15.166119,24.068596,0,0,0.0,0.0,0.0,0.0,11.966954,27.359999,341.06088,29.56,6.2680516
1995-06-30,0.0,31.0095,17.709501,25.182417,31.390156,18.291101,25.59138,0,0,0.0,0.0,0.0,0.0,8.311245,22.319998,294.39938,30.17,6.13354
1995-07-01,1.0,27.209501,18.2595,23.222,27.484571,17.691408,22.56428,0,0,0.0,0.0,0.0,0.0,10.823973,26.64,182.32303,27.06,5.9110723
1995-07-02,53.0,20.5095,15.5095,17.834501,19.403248,14.4376545,16.874977,0,0,2.3999999,2.3999999,0.0,6.0,17.643673,36.719997,178.46626,17.06,3.30361
1995-07-03,51.0,19.1095,13.909499,16.286583,17.589146,12.873825,15.188071,0,0,1.1,1.1,0.0,8.0,14.113653,32.039997,174.69075,14.34,2.7590485
1995-07-04,2.0,20.1595,13.709499,16.803251,18.962923,13.056192,15.810391,0,0,0.0,0.0,0.0,0.0,13.797912,35.28,176.66222,22.85,3.8851461
1995-07-05,2.0,21.209501,13.709499,17.680332,21.085878,13.526245,17.258284,0,0,0.0,0.0,0.0,0.0,8.12197,23.039999,189.2003,26.67,4.4502764
1995-07-06,3.0,22.209501,14.459499,18.476168,21.28768,14.240238,17.82139,0,0,0.0,0.0,0.0,0.0,13.627795,28.08,167.59576,20.35,3.9367168
1995-07-07,3.0,20.709501,14.409499,17.497002,20.160728,14.115059,17.105555,0,0,0.0,0.0,0.0,0.0,9.021574,20.519999,190.80675,18.86,3.3727248
1995-07-08,3.0,24.4095,15.0595,20.10325,25.11659,15.025444,20.619776,0,0,0.0,0.0,0.0,0.0,6.849467,20.880001,224.70918,25.43,4.6782064
1995-07-09,63.0,21.7595,13.6095,17.132416,22.042784,12.960686,17.348545,0,0,18.599998,18.599998,0.0,13.0,15.111424,29.88,211.42947,9.27,1.7109834
1995-07-10,53.0,18.5595,12.3095,15.619915,19.188519,11.433834,15.361791,0,0,2.3000002,2.3000002,0.0,7.0,10.315115,21.599998,169.6376,23.66,3.727119
1995-07-11,1.0,19.5095,13.3095,16.963667,19.588375,13.140762,16.623999,0,0,0.0,0.0,0.0,0.0,10.495713,25.199999,186.06888,26.67,4.2877026
1995-07-12,0.0,21.3095,13.0095,17.338665,21.885391,12.468895,17.0716,0,0,0.0,0.0,0.0,0.0,11.440979,25.199999,188.98204,28.96,4.88523
1995-07-13,51.0,18.6595,12.7595,15.76575,17.652771,11.96788,14.862863,0,0,0.1,0.1,0.0,1.0,11.901798,29.16,166.32312,18.79,3.1281357
1995-07-14,2.0,20.9095,12.409499,17.353247,21.384844,12.150261,17.317156,0,0,0.0,0.0,0.0,0.0,9.107359,23.039999,225.25919,24.6,4.1802225
1995-07-15,0.0,23.2595,15.0595,19.297003,23.690334,15.329332,19.70294,0,0,0.0,0.0,0.0,0.0,10.805999,24.84,263.11835,28.4,4.9067917
1995-07-16,0.0,25.9095,13.5595,20.594915,26.702538,13.4778385,21.09052,0,0,0.0,0.0,0.0,0.0,12.496718,25.199999,310.0192,28.62,5.35119
1995-07-17,0.0,28.8595,17.209501,23.678247,30.365013,17.712816,24.280897,0,0,0.0,0.0,0.0,0.0,14.799459,29.88,323.2439,29.26,6.128294
1995-07-18,0.0,29.3095,18.0595,24.421999,30.85162,19.343855,25.826395,0,0,0.0,0.0,0.0,0.0,6.379216,19.8,267.3975,27.46,5.468781
